Driver,Team,LapNumber,LapTime,Position,Stint,TyreLife,Compound,FreshTyre,TrackStatus,PitInTime,PitOutTime,IsAccurate,TrackTemp,AirTemp,Humidity,Rainfall,IsInLap,IsOutLap,IsSC,IsVSC,Year,StartingPosition,LapTimeDelta,LapTime_lag1,LapTime_lag2,LapTime_lag3,PaceVsMedian,FuelLoad,GroudEffectEra,IsRestartLap
ERI,Sauber,12.0,96.053,15.0,1.0,11.0,SOFT,True,1,,,True,53.1,27.2,39.2,False,False,False,False,False,2018,15.0,-0.019000000000005457,96.072,96.418,96.291,0.5210000000000008,0.7692307692307693,False,False
ERI,Sauber,13.0,96.184,15.0,1.0,12.0,SOFT,True,1,,,True,53.1,27.5,38.6,False,False,False,False,False,2018,15.0,0.13100000000000023,96.053,96.072,96.418,0.47799999999999443,0.75,False,False
ERI,Sauber,14.0,95.901,14.0,1.0,13.0,SOFT,True,1,,,True,52.4,27.4,39.3,False,False,False,False,False,2018,15.0,-0.28300000000000125,96.184,96.053,96.072,0.13700000000000045,0.7307692307692307,False,False
ERI,Sauber,15.0,95.483,14.0,1.0,14.0,SOFT,True,1,,,True,53.1,27.5,38.3,False,False,False,False,False,2018,15.0,-0.41799999999999216,95.901,96.184,96.053,0.21300000000000807,0.7115384615384616,False,False
ERI,Sauber,16.0,95.69,14.0,1.0,15.0,SOFT,True,1,,,True,52.9,27.6,38.5,False,False,False,False,False,2018,15.0,0.20699999999999363,95.483,95.901,96.184,0.6359999999999957,0.6923076923076923,False,False
ERI,Sauber,17.0,95.486,14.0,1.0,16.0,SOFT,True,1,,,True,52.9,27.5,39.1,False,False,False,False,False,2018,15.0,-0.20399999999999352,95.69,95.483,95.901,0.24399999999999977,0.6730769230769231,False,False
ERI,Sauber,18.0,95.251,13.0,1.0,17.0,SOFT,True,1,,,True,52.6,27.3,39.1,False,False,False,False,False,2018,15.0,-0.23499999999999943,95.486,95.69,95.483,0.06200000000001182,0.6538461538461539,False,False
ERI,Sauber,19.0,95.001,12.0,1.0,18.0,SOFT,True,12,,,True,53.4,27.1,39.6,False,False,False,False,False,2018,15.0,-0.25,95.251,95.486,95.69,0.2400000000000091,0.6346153846153846,False,False
ERI,Sauber,20.0,95.603,11.0,1.0,19.0,SOFT,True,21,,,True,53.1,27.3,39.0,False,False,False,False,False,2018,15.0,0.6019999999999897,95.001,95.251,95.486,0.9844999999999828,0.6153846153846154,False,False
ERI,Sauber,21.0,95.606,9.0,1.0,20.0,SOFT,True,1,,,True,53.1,27.6,38.3,False,False,False,False,False,2018,15.0,0.0030000000000001137,95.603,95.001,95.251,0.06799999999999784,0.5961538461538461,False,False
ERI,Sauber,22.0,95.406,9.0,1.0,21.0,SOFT,True,1,,,True,53.1,27.6,39.0,False,False,False,False,False,2018,15.0,-0.19999999999998863,95.606,95.603,95.001,0.585000000000008,0.5769230769230769,False,False
ERI,Sauber,23.0,95.281,9.0,1.0,22.0,SOFT,True,1,,,True,53.2,27.7,38.4,False,False,False,False,False,2018,15.0,-0.125,95.406,95.606,95.603,0.39150000000000773,0.5576923076923077,False,False
ERI,Sauber,24.0,95.021,9.0,1.0,23.0,SOFT,True,1,0 days 00:45:45.470000,,False,53.7,27.7,38.5,False,True,False,False,False,2018,15.0,-0.2600000000000051,95.281,95.406,95.606,0.32399999999999807,0.5384615384615384,False,False
ERI,Sauber,25.0,112.796,15.0,2.0,1.0,MEDIUM,True,1,,0 days 00:46:13.675000,False,53.5,28.0,37.1,False,False,True,False,False,2018,15.0,17.775000000000006,95.021,95.281,95.406,18.10600000000001,0.5192307692307693,False,False
ERI,Sauber,26.0,93.675,15.0,2.0,2.0,MEDIUM,True,1,,,True,53.6,27.9,37.5,False,False,False,False,False,2018,15.0,-19.12100000000001,112.796,95.021,95.281,-1.491500000000002,0.5,False,False
ERI,Sauber,27.0,95.126,14.0,2.0,3.0,MEDIUM,True,1,,,True,54.1,28.4,36.5,False,False,False,False,False,2018,15.0,1.4510000000000076,93.675,112.796,95.021,0.25150000000000716,0.4807692307692308,False,False
ERI,Sauber,28.0,94.659,14.0,2.0,4.0,MEDIUM,True,1,,,True,54.1,28.6,36.1,False,False,False,False,False,2018,15.0,-0.46699999999999875,95.126,93.675,112.796,-0.006000000000000227,0.46153846153846156,False,False
ERI,Sauber,29.0,94.758,14.0,2.0,5.0,MEDIUM,True,1,,,True,52.1,27.5,38.9,False,False,False,False,False,2018,15.0,0.09899999999998954,94.659,95.126,93.675,0.06699999999999307,0.4423076923076923,False,False
ERI,Sauber,30.0,94.458,14.0,2.0,6.0,MEDIUM,True,1,,,True,53.0,27.5,38.8,False,False,False,False,False,2018,15.0,-0.29999999999999716,94.758,94.659,95.126,-0.13150000000000261,0.4230769230769231,False,False
ERI,Sauber,31.0,94.77,14.0,2.0,7.0,MEDIUM,True,1,,,True,53.2,27.6,38.6,False,False,False,False,False,2018,15.0,0.3119999999999976,94.458,94.758,94.659,0.0015000000000071623,0.40384615384615385,False,False
GAS,Toro Rosso,2.0,97.156,12.0,1.0,1.0,SOFT,True,12,,,True,53.1,27.1,38.7,False,False,False,False,False,2018,14.0,,,,,0.41850000000000875,0.9615384615384616,False,False
GAS,Toro Rosso,3.0,96.052,12.0,1.0,2.0,SOFT,True,12,,,True,53.0,27.4,38.7,False,False,False,False,False,2018,14.0,-1.1039999999999992,97.156,,,0.6440000000000055,0.9423076923076923,False,False
GAS,Toro Rosso,4.0,96.109,12.0,1.0,3.0,SOFT,True,1,,,True,52.6,27.2,39.4,False,False,False,False,False,2018,14.0,0.05699999999998795,96.052,97.156,,0.7039999999999935,0.9230769230769231,False,False
GAS,Toro Rosso,5.0,96.975,13.0,1.0,4.0,SOFT,True,1,,,True,53.1,27.0,39.5,False,False,False,False,False,2018,14.0,0.8659999999999997,96.109,96.052,97.156,1.2849999999999966,0.9038461538461539,False,False
GAS,Toro Rosso,6.0,96.118,13.0,1.0,5.0,SOFT,True,1,,,True,53.3,27.5,38.7,False,False,False,False,False,2018,14.0,-0.8569999999999993,96.975,96.109,96.052,0.41199999999999193,0.8846153846153846,False,False
GAS,Toro Rosso,7.0,96.232,13.0,1.0,6.0,SOFT,True,1,,,True,53.5,27.5,38.4,False,False,False,False,False,2018,14.0,0.11400000000000432,96.118,96.975,96.109,0.4030000000000058,0.8653846153846154,False,False
GAS,Toro Rosso,8.0,95.979,13.0,1.0,7.0,SOFT,True,1,,,True,53.1,27.3,38.4,False,False,False,False,False,2018,14.0,-0.2530000000000001,96.232,96.118,96.975,0.40800000000000125,0.8461538461538461,False,False
GAS,Toro Rosso,9.0,95.992,13.0,1.0,8.0,SOFT,True,1,,,True,52.7,26.9,39.8,False,False,False,False,False,2018,14.0,0.01300000000000523,95.979,96.232,96.118,0.28000000000000114,0.8269230769230769,False,False
GAS,Toro Rosso,10.0,96.145,13.0,1.0,9.0,SOFT,True,1,,,True,52.7,26.9,40.1,False,False,False,False,False,2018,14.0,0.1529999999999916,95.992,95.979,96.232,0.11699999999999022,0.8076923076923077,False,False
GAS,Toro Rosso,11.0,95.655,13.0,1.0,10.0,SOFT,True,1,,,True,52.9,26.9,40.7,False,False,False,False,False,2018,14.0,-0.4899999999999949,96.145,95.992,95.979,0.09100000000000819,0.7884615384615384,False,False
GAS,Toro Rosso,12.0,95.808,13.0,1.0,11.0,SOFT,True,1,,,True,53.1,27.2,39.2,False,False,False,False,False,2018,14.0,0.1530000000000058,95.655,96.145,95.992,0.27600000000001046,0.7692307692307693,False,False
GAS,Toro Rosso,13.0,96.153,13.0,1.0,12.0,SOFT,True,1,,,True,53.1,27.5,38.6,False,False,False,False,False,2018,14.0,0.34499999999999886,95.808,95.655,96.145,0.44700000000000273,0.75,False,False
GAS,Toro Rosso,14.0,95.69,12.0,1.0,13.0,SOFT,True,1,,,True,52.4,27.4,39.3,False,False,False,False,False,2018,14.0,-0.46300000000000807,96.153,95.808,95.655,-0.07399999999999807,0.7307692307692307,False,False
GAS,Toro Rosso,15.0,95.635,12.0,1.0,14.0,SOFT,True,1,,,True,53.1,27.5,38.3,False,False,False,False,False,2018,14.0,-0.05499999999999261,95.69,96.153,95.808,0.3650000000000091,0.7115384615384616,False,False
GAS,Toro Rosso,16.0,95.578,12.0,1.0,15.0,SOFT,True,1,,,True,52.9,27.6,38.5,False,False,False,False,False,2018,14.0,-0.05700000000000216,95.635,95.69,96.153,0.5240000000000009,0.6923076923076923,False,False
GAS,Toro Rosso,17.0,95.701,12.0,1.0,16.0,SOFT,True,1,,,True,52.9,27.5,39.1,False,False,False,False,False,2018,14.0,0.12299999999999045,95.578,95.635,95.69,0.458999999999989,0.6730769230769231,False,False
GAS,Toro Rosso,18.0,95.163,11.0,1.0,17.0,SOFT,True,1,,,True,52.6,27.3,39.1,False,False,False,False,False,2018,14.0,-0.5379999999999967,95.701,95.578,95.635,-0.02599999999999625,0.6538461538461539,False,False
GAS,Toro Rosso,19.0,95.107,10.0,1.0,18.0,SOFT,True,12,,,True,52.6,27.2,39.2,False,False,False,False,False,2018,14.0,-0.055999999999997385,95.163,95.701,95.578,0.34600000000000364,0.6346153846153846,False,False
GAS,Toro Rosso,20.0,94.462,9.0,1.0,19.0,SOFT,True,21,0 days 00:39:19.691000,,False,53.1,27.3,39.0,False,True,False,False,False,2018,14.0,-0.644999999999996,95.107,95.163,95.701,-0.1565000000000083,0.6153846153846154,False,False
GAS,Toro Rosso,21.0,115.401,15.0,2.0,1.0,MEDIUM,True,1,,0 days 00:39:48.348000,False,53.1,27.6,38.3,False,False,True,False,False,2018,14.0,20.938999999999993,94.462,95.107,95.163,19.863,0.5961538461538461,False,False
GAS,Toro Rosso,22.0,94.265,14.0,2.0,2.0,MEDIUM,True,1,,,True,53.2,27.8,38.3,False,False,False,False,False,2018,14.0,-21.135999999999996,115.401,94.462,95.107,-0.5559999999999974,0.5769230769230769,False,False
GAS,Toro Rosso,23.0,94.772,14.0,2.0,3.0,MEDIUM,True,1,,,True,53.2,27.7,38.4,False,False,False,False,False,2018,14.0,0.507000000000005,94.265,115.401,94.462,-0.11749999999999261,0.5576923076923077,False,False
GAS,Toro Rosso,24.0,95.095,14.0,2.0,4.0,MEDIUM,True,1,,,True,53.8,28.0,37.1,False,False,False,False,False,2018,14.0,0.3229999999999933,94.772,94.265,115.401,0.39799999999999613,0.5384615384615384,False,False
GAS,Toro Rosso,25.0,95.296,13.0,2.0,5.0,MEDIUM,True,1,,,True,53.5,28.0,37.1,False,False,False,False,False,2018,14.0,0.20100000000000762,95.095,94.772,94.265,0.6060000000000088,0.5192307692307693,False,False
GAS,Toro Rosso,26.0,95.064,13.0,2.0,6.0,MEDIUM,True,1,,,True,53.6,27.9,37.5,False,False,False,False,False,2018,14.0,-0.23200000000001353,95.296,95.095,94.772,-0.10250000000000625,0.5,False,False
GAS,Toro Rosso,27.0,94.784,12.0,2.0,7.0,MEDIUM,True,1,,,True,54.0,28.2,36.7,False,False,False,False,False,2018,14.0,-0.2799999999999869,95.064,95.296,95.095,-0.09049999999999159,0.4807692307692308,False,False
GAS,Toro Rosso,28.0,94.734,12.0,2.0,8.0,MEDIUM,True,1,,,True,54.1,28.6,36.1,False,False,False,False,False,2018,14.0,-0.05000000000001137,94.784,95.064,95.296,0.0689999999999884,0.46153846153846156,False,False
GAS,Toro Rosso,29.0,94.57,12.0,2.0,9.0,MEDIUM,True,1,,,True,52.1,27.5,38.9,False,False,False,False,False,2018,14.0,-0.16400000000000148,94.734,94.784,95.064,-0.12100000000000932,0.4423076923076923,False,False
GAS,Toro Rosso,30.0,94.512,12.0,2.0,10.0,MEDIUM,True,1,,,True,53.0,27.5,38.8,False,False,False,False,False,2018,14.0,-0.057999999999992724,94.57,94.734,94.784,-0.07750000000000057,0.4230769230769231,False,False
GAS,Toro Rosso,31.0,94.48,12.0,2.0,11.0,MEDIUM,True,1,,,True,53.2,27.6,38.6,False,False,False,False,False,2018,14.0,-0.031999999999996476,94.512,94.57,94.734,-0.2884999999999849,0.40384615384615385,False,False
GAS,Toro Rosso,32.0,107.455,12.0,2.0,12.0,MEDIUM,True,124,0 days 00:58:50.142000,,False,54.0,27.9,38.5,False,True,False,True,False,2018,14.0,12.974999999999994,94.48,94.512,94.57,0.0,0.38461538461538464,False,False
GAS,Toro Rosso,33.0,146.732,14.0,3.0,4.0,SOFT,False,4,,0 days 00:59:19.863000,False,52.5,27.5,39.1,False,False,True,True,False,2018,14.0,39.277,107.455,94.48,94.512,17.799000000000007,0.36538461538461536,False,True
GAS,Toro Rosso,34.0,104.201,13.0,3.0,5.0,SOFT,False,4,,,False,51.7,28.2,37.6,False,False,False,True,False,2018,14.0,-42.531000000000006,146.732,107.455,94.48,-9.106500000000011,0.34615384615384615,False,True
GAS,Toro Rosso,35.0,100.476,13.0,3.0,6.0,SOFT,False,4,,,False,50.8,28.2,37.4,False,False,False,True,False,2018,14.0,-3.7249999999999943,104.201,146.732,107.455,-10.587000000000003,0.3269230769230769,False,True
GAS,Toro Rosso,36.0,134.737,13.0,3.0,7.0,SOFT,False,4,,,False,49.3,27.5,38.8,False,False,False,True,False,2018,14.0,34.260999999999996,100.476,104.201,146.732,-6.176000000000016,0.3076923076923077,False,True
GAS,Toro Rosso,37.0,133.352,13.0,3.0,8.0,SOFT,False,41,,,False,47.9,27.2,39.6,False,False,False,True,False,2018,14.0,-1.384999999999991,134.737,100.476,104.201,-2.8710000000000093,0.28846153846153844,False,True
GAS,Toro Rosso,38.0,103.014,11.0,3.0,9.0,SOFT,False,124,,,False,49.6,27.1,39.4,False,False,False,True,False,2018,14.0,-30.338000000000008,133.352,134.737,100.476,1.9329999999999927,0.2692307692307692,False,True
GAS,Toro Rosso,39.0,143.315,11.0,3.0,10.0,SOFT,False,4,,,False,51.4,27.4,39.2,False,False,False,True,False,2018,14.0,40.301,103.014,133.352,134.737,-0.14850000000001273,0.25,False,True
GAS,Toro Rosso,40.0,144.398,11.0,3.0,11.0,SOFT,False,4,,,False,52.1,27.4,38.9,False,False,False,True,False,2018,14.0,1.0829999999999984,143.315,103.014,133.352,-0.47999999999998977,0.23076923076923078,False,True
GAS,Toro Rosso,41.0,137.952,12.0,3.0,12.0,SOFT,False,41,,,False,51.9,27.4,39.2,False,False,False,True,False,2018,14.0,-6.445999999999998,144.398,143.315,103.014,-1.9310000000000116,0.21153846153846154,False,True
GAS,Toro Rosso,42.0,96.701,12.0,3.0,13.0,SOFT,False,1,,,True,51.9,27.4,39.3,False,False,False,False,False,2018,14.0,-41.251000000000005,137.952,144.398,143.315,1.5729999999999933,0.19230769230769232,False,True
GAS,Toro Rosso,43.0,94.369,12.0,3.0,14.0,SOFT,False,1,,,True,49.4,27.4,39.2,False,False,False,False,False,2018,14.0,-2.3319999999999936,96.701,137.952,144.398,0.19400000000000261,0.17307692307692307,False,False
GAS,Toro Rosso,44.0,93.937,12.0,3.0,15.0,SOFT,False,1,,,True,48.8,27.4,39.2,False,False,False,False,False,2018,14.0,-0.43200000000000216,94.369,96.701,137.952,-0.03100000000000591,0.15384615384615385,False,False
GAS,Toro Rosso,45.0,94.21,12.0,3.0,16.0,SOFT,False,1,,,True,49.8,27.1,39.6,False,False,False,False,False,2018,14.0,0.27299999999999613,93.937,94.369,96.701,0.17899999999998784,0.1346153846153846,False,False
GAS,Toro Rosso,46.0,94.117,11.0,3.0,17.0,SOFT,False,12,,,True,50.8,27.2,38.9,False,False,False,False,False,2018,14.0,-0.09299999999998931,94.21,93.937,94.369,0.0,0.11538461538461539,False,False
GAS,Toro Rosso,47.0,94.153,11.0,3.0,18.0,SOFT,False,12,,,True,51.0,27.4,38.8,False,False,False,False,False,2018,14.0,0.036000000000001364,94.117,94.21,93.937,0.36700000000000443,0.09615384615384616,False,False
GAS,Toro Rosso,48.0,93.465,11.0,3.0,19.0,SOFT,False,21,,,True,51.5,27.4,38.8,False,False,False,False,False,2018,14.0,-0.6880000000000024,94.153,94.117,94.21,-0.003500000000002501,0.07692307692307693,False,False
GAS,Toro Rosso,49.0,93.945,11.0,3.0,20.0,SOFT,False,1,,,True,51.5,27.7,38.1,False,False,False,False,False,2018,14.0,0.47999999999998977,93.465,94.153,94.117,0.020999999999986585,0.057692307692307696,False,False
GAS,Toro Rosso,50.0,94.592,10.0,3.0,21.0,SOFT,False,1,,,True,51.6,27.6,37.4,False,False,False,False,False,2018,14.0,0.6470000000000056,93.945,93.465,94.153,0.708999999999989,0.038461538461538464,False,False
GAS,Toro Rosso,51.0,93.596,10.0,3.0,22.0,SOFT,False,1,,,True,51.8,27.6,37.3,False,False,False,False,False,2018,14.0,-0.9959999999999951,94.592,93.945,93.465,-0.024499999999989086,0.019230769230769232,False,False
GAS,Toro Rosso,52.0,94.381,10.0,3.0,23.0,SOFT,False,1,,,True,51.8,27.9,37.4,False,False,False,False,False,2018,14.0,0.7849999999999966,93.596,94.592,93.945,0.6610000000000014,0.0,False,False
GRO,Haas F1 Team,2.0,97.831,13.0,1.0,4.0,SOFT,False,12,,,True,53.1,27.1,38.7,False,False,False,False,False,2018,8.0,,,,,1.093500000000006,0.9615384615384616,False,False
GRO,Haas F1 Team,3.0,96.056,13.0,1.0,5.0,SOFT,False,12,,,True,53.0,27.4,38.7,False,False,False,False,False,2018,8.0,-1.7750000000000057,97.831,,,0.6479999999999961,0.9423076923076923,False,False
GRO,Haas F1 Team,4.0,96.663,14.0,1.0,6.0,SOFT,False,1,,,True,52.6,27.2,39.4,False,False,False,False,False,2018,8.0,0.6069999999999993,96.056,97.831,,1.2579999999999956,0.9230769230769231,False,False
GRO,Haas F1 Team,5.0,96.167,14.0,1.0,7.0,SOFT,False,1,,,True,53.1,27.0,39.5,False,False,False,False,False,2018,8.0,-0.4959999999999951,96.663,96.056,97.831,0.47700000000000387,0.9038461538461539,False,False
GRO,Haas F1 Team,6.0,96.307,14.0,1.0,8.0,SOFT,False,1,,,True,53.3,27.5,38.7,False,False,False,False,False,2018,8.0,0.14000000000000057,96.167,96.663,96.056,0.6009999999999991,0.8846153846153846,False,False
GRO,Haas F1 Team,7.0,96.211,14.0,1.0,9.0,SOFT,False,1,,,True,53.5,27.5,38.4,False,False,False,False,False,2018,8.0,-0.09600000000000364,96.307,96.167,96.663,0.382000000000005,0.8653846153846154,False,False
GRO,Haas F1 Team,8.0,96.088,14.0,1.0,10.0,SOFT,False,1,,,True,53.1,27.3,38.4,False,False,False,False,False,2018,8.0,-0.12300000000000466,96.211,96.307,96.167,0.5169999999999959,0.8461538461538461,False,False
GRO,Haas F1 Team,9.0,96.19,14.0,1.0,11.0,SOFT,False,1,,,True,52.7,26.9,39.8,False,False,False,False,False,2018,8.0,0.10200000000000387,96.088,96.211,96.307,0.47799999999999443,0.8269230769230769,False,False
GRO,Haas F1 Team,10.0,96.358,14.0,1.0,12.0,SOFT,False,1,,,True,52.7,26.9,40.1,False,False,False,False,False,2018,8.0,0.16800000000000637,96.19,96.088,96.211,0.3299999999999983,0.8076923076923077,False,False
GRO,Haas F1 Team,11.0,95.889,14.0,1.0,13.0,SOFT,False,1,,,True,52.9,26.9,40.7,False,False,False,False,False,2018,8.0,-0.4690000000000083,96.358,96.19,96.088,0.32500000000000284,0.7884615384615384,False,False
GRO,Haas F1 Team,12.0,96.082,14.0,1.0,14.0,SOFT,False,1,,,True,53.1,27.2,39.2,False,False,False,False,False,2018,8.0,0.19299999999999784,95.889,96.358,96.19,0.5499999999999972,0.7692307692307693,False,False
GRO,Haas F1 Team,13.0,96.404,14.0,1.0,15.0,SOFT,False,1,,,True,53.1,27.5,38.6,False,False,False,False,False,2018,8.0,0.32200000000000273,96.082,95.889,96.358,0.6979999999999933,0.75,False,False
GRO,Haas F1 Team,14.0,95.946,13.0,1.0,16.0,SOFT,False,1,,,True,52.4,27.4,39.3,False,False,False,False,False,2018,8.0,-0.4579999999999984,96.404,96.082,95.889,0.18200000000000216,0.7307692307692307,False,False
GRO,Haas F1 Team,15.0,95.239,13.0,1.0,17.0,SOFT,False,1,,,True,53.1,27.5,38.3,False,False,False,False,False,2018,8.0,-0.7069999999999936,95.946,96.404,96.082,-0.0309999999999917,0.7115384615384616,False,False
GRO,Haas F1 Team,16.0,95.446,13.0,1.0,18.0,SOFT,False,1,,,True,52.9,27.6,38.5,False,False,False,False,False,2018,8.0,0.20699999999999363,95.239,95.946,96.404,0.3919999999999959,0.6923076923076923,False,False
GRO,Haas F1 Team,17.0,95.071,13.0,1.0,19.0,SOFT,False,1,,,True,52.9,27.5,39.1,False,False,False,False,False,2018,8.0,-0.375,95.446,95.239,95.946,-0.17100000000000648,0.6730769230769231,False,False
GRO,Haas F1 Team,18.0,95.191,12.0,1.0,20.0,SOFT,False,1,,,True,52.6,27.3,39.1,False,False,False,False,False,2018,8.0,0.12000000000000455,95.071,95.446,95.239,0.0020000000000095497,0.6538461538461539,False,False
GRO,Haas F1 Team,19.0,95.305,11.0,1.0,21.0,SOFT,False,12,,,True,53.4,27.1,39.6,False,False,False,False,False,2018,8.0,0.11400000000000432,95.191,95.071,95.446,0.5440000000000111,0.6346153846153846,False,False
GRO,Haas F1 Team,20.0,95.396,10.0,1.0,22.0,SOFT,False,21,,,True,53.1,27.3,39.0,False,False,False,False,False,2018,8.0,0.09099999999999397,95.305,95.191,95.071,0.7774999999999892,0.6153846153846154,False,False
GRO,Haas F1 Team,21.0,95.413,8.0,1.0,23.0,SOFT,False,1,,,True,53.1,27.6,38.3,False,False,False,False,False,2018,8.0,0.016999999999995907,95.396,95.305,95.191,-0.125,0.5961538461538461,False,False
GRO,Haas F1 Team,22.0,95.309,8.0,1.0,24.0,SOFT,False,1,,,True,53.1,27.6,39.0,False,False,False,False,False,2018,8.0,-0.1039999999999992,95.413,95.396,95.305,0.48799999999999955,0.5769230769230769,False,False
GRO,Haas F1 Team,23.0,94.907,8.0,1.0,25.0,SOFT,False,1,,,True,53.2,27.7,38.4,False,False,False,False,False,2018,8.0,-0.402000000000001,95.309,95.413,95.396,0.017499999999998295,0.5576923076923077,False,False
GRO,Haas F1 Team,24.0,95.159,8.0,1.0,26.0,SOFT,False,1,,,True,53.7,27.7,38.5,False,False,False,False,False,2018,8.0,0.25200000000000955,94.907,95.309,95.413,0.4620000000000033,0.5384615384615384,False,False
GRO,Haas F1 Team,25.0,94.974,8.0,1.0,27.0,SOFT,False,1,,,True,53.5,28.0,37.1,False,False,False,False,False,2018,8.0,-0.18500000000000227,95.159,94.907,95.309,0.284000000000006,0.5192307692307693,False,False
GRO,Haas F1 Team,26.0,95.07,7.0,1.0,28.0,SOFT,False,1,0 days 00:48:52.939000,,False,53.6,27.9,37.5,False,True,False,False,False,2018,8.0,0.09599999999998943,94.974,95.159,94.907,-0.09650000000000603,0.5,False,False
GRO,Haas F1 Team,27.0,115.25,15.0,2.0,1.0,MEDIUM,True,1,,0 days 00:49:22.206000,False,54.1,28.4,36.5,False,False,True,False,False,2018,8.0,20.180000000000007,95.07,94.974,95.159,20.375500000000002,0.4807692307692308,False,False
GRO,Haas F1 Team,28.0,94.391,15.0,2.0,2.0,MEDIUM,True,1,,,True,54.1,28.6,36.1,False,False,False,False,False,2018,8.0,-20.858999999999995,115.25,95.07,94.974,-0.2740000000000009,0.46153846153846156,False,False
GRO,Haas F1 Team,29.0,94.556,15.0,2.0,3.0,MEDIUM,True,1,,,True,52.1,27.5,38.9,False,False,False,False,False,2018,8.0,0.16499999999999204,94.391,115.25,95.07,-0.13500000000000512,0.4423076923076923,False,False
GRO,Haas F1 Team,30.0,94.672,15.0,2.0,4.0,MEDIUM,True,1,,,True,53.0,27.5,38.8,False,False,False,False,False,2018,8.0,0.11599999999999966,94.556,94.391,115.25,0.08249999999999602,0.4230769230769231,False,False
GRO,Haas F1 Team,31.0,94.509,15.0,2.0,5.0,MEDIUM,True,1,,,True,53.2,27.6,38.6,False,False,False,False,False,2018,8.0,-0.1629999999999967,94.672,94.556,94.391,-0.2594999999999885,0.40384615384615385,False,False
GRO,Haas F1 Team,32.0,115.414,14.0,2.0,6.0,MEDIUM,True,124,,,False,54.0,27.9,38.5,False,False,False,True,False,2018,8.0,20.905,94.509,94.672,94.556,7.959000000000003,0.38461538461538464,False,False
GRO,Haas F1 Team,33.0,129.158,11.0,2.0,7.0,MEDIUM,True,4,,,False,52.5,27.5,39.1,False,False,False,True,False,2018,8.0,13.743999999999986,115.414,94.509,94.672,0.22499999999999432,0.36538461538461536,False,True
GRO,Haas F1 Team,34.0,103.409,11.0,2.0,8.0,MEDIUM,True,4,,,False,51.7,28.2,37.6,False,False,False,True,False,2018,8.0,-25.74899999999998,129.158,115.414,94.509,-9.898499999999999,0.34615384615384615,False,True
GRO,Haas F1 Team,35.0,104.015,11.0,2.0,9.0,MEDIUM,True,4,,,False,50.8,28.2,37.4,False,False,False,True,False,2018,8.0,0.6059999999999945,103.409,129.158,115.414,-7.048000000000002,0.3269230769230769,False,True
GRO,Haas F1 Team,36.0,136.146,11.0,2.0,10.0,MEDIUM,True,4,,,False,49.3,27.5,38.8,False,False,False,True,False,2018,8.0,32.130999999999986,104.015,103.409,129.158,-4.767000000000024,0.3076923076923077,False,True
GRO,Haas F1 Team,37.0,134.474,11.0,2.0,11.0,MEDIUM,True,41,,,False,47.9,27.2,39.6,False,False,False,True,False,2018,8.0,-1.671999999999997,136.146,104.015,103.409,-1.7490000000000236,0.28846153846153844,False,True
HAM,Mercedes,2.0,96.761,15.0,1.0,5.0,SOFT,False,12,,,True,53.1,27.1,38.7,False,False,False,False,False,2018,1.0,,,,,0.023499999999998522,0.9615384615384616,False,False
HAM,Mercedes,3.0,95.486,14.0,1.0,6.0,SOFT,False,12,,,True,53.0,27.4,38.7,False,False,False,False,False,2018,1.0,-1.2749999999999915,96.761,,,0.07800000000000296,0.9423076923076923,False,False
